search URL:,https://patents.google.com/?assignee=MANNKIND+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2009285843-A1,Epitope sequences ,Mannkind Corporation,"John J. L. Simard, David C. Diamond, Liping Liu, Zheng Liu",2002-09-06,2008-08-19,2009-11-19,,https://patents.google.com/patent/US20090285843A1/en,https://patentimages.storage.googleapis.com/US20090285843A1/US20090285843A1-20091119-D00000.png
US-2008260838-A1,Glucagon-like peptide 1 (glp-1) pharmaceutical formulations ,Mannkind Corporation,"Mark J. Hokenson, David Brandt, Mark King, Stephanie Greene, Mary Faris, Keith Oberg, Wayman Wendell Cheatham, Cohava Gelber, Andrea Leone-Bay",2003-08-01,2007-04-16,2008-10-23,,https://patents.google.com/patent/US20080260838A1/en,https://patentimages.storage.googleapis.com/US20080260838A1/US20080260838A1-20081023-D00000.png
US-2009232891-A1,Cell Transport Compositions and Uses Thereof ,"Cohava Gelber, Kathleen Rousseau","Cohava Gelber, Kathleen Rousseau",2002-08-01,2009-05-22,2009-09-17,,https://patents.google.com/patent/US20090232891A1/en,
US-7390654-B2,Avoidance of undesirable replication intermediates in plasmid propagation ,Mannkind Corporation,John Levy,2000-11-16,2003-05-13,2008-06-24,2008-06-24,https://patents.google.com/patent/US7390654B2/en,https://patentimages.storage.googleapis.com/US7390654B2/US07390654-20080624-D00001.png
US-7252824-B2,Anti-neovasculature preparations for cancer ,Mannkind Corporation,"John J. L. Simard, David C. Diamond",2001-03-07,2002-03-07,2007-08-07,2007-08-07,https://patents.google.com/patent/US7252824B2/en,
CA-2764505-C,Diketopiperazine microparticles with defined specific surface areas ,"Mannkind Corporation, Marshall L. Grant, Grayson W. Stowell, Paul Menkin, Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Carl R. Sahi","Marshall L. Grant, Grayson W. Stowell, Paul Menkin, Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Carl R. Sahi",2009-06-12,2010-06-11,2018-09-25,2018-09-25,https://patents.google.com/patent/CA2764505C/en,
US-6994851-B1,Method of inducing a CTL response ,Mannkind Corporation,"Thomas M. Kundig, John L. Simard",1997-07-10,1998-07-10,2006-02-07,2006-02-07,https://patents.google.com/patent/US6994851B1/en,https://patentimages.storage.googleapis.com/29/6a/99/474a44fac1879b/US6994851-drawings-page-4.png
AU-739189-B2,A method of inducing a CTL response ,Mannkind Corporation,"Thomas M. Kundig, John J. L. Simard",1997-07-10,1998-07-10,2001-10-04,2001-10-04,https://patents.google.com/patent/AU739189B2/en,
AU-2003257156-B2,Cell transport compositions and uses thereof ,Mannkind Corporation,"Cohava Gelber, Kathleen Rousseau",2002-08-01,2003-08-01,2007-08-30,2007-08-30,https://patents.google.com/patent/AU2003257156B2/en,
AU-2011326529-B2,Composition comprising a serotonin receptor agonist and a diketopiperazine for treating migraines ,Mannkind Corporation,"Dawn M. Carlson, Marshall Grant, Joseph J. Guarneri, Andrea Leone-Bay, Chad C. Smutney, Grayson W. Stowell",2010-11-09,2011-11-09,2015-07-30,2015-07-30,https://patents.google.com/patent/AU2011326529B2/en,
