search URL:,https://patents.google.com/?assignee=SGX+PHARMACEUTICALS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2004253641-A1,Crystals and structures of ephrin receptor EPHA7 ,"Shane Atwell, Ian Miller, Ingeborg Feil, John Badger","Shane Atwell, Ian Miller, Ingeborg Feil, John Badger",2003-03-06,2004-03-05,2004-12-16,,https://patents.google.com/patent/US20040253641A1/en,https://patentimages.storage.googleapis.com/a6/c3/6f/1f923196047e29/US20040253641A1-20041216-D00000.png
US-2005069975-A1,Methods of enhancing yields of soluble proteins ,"Shane Atwell, Ingeborg Feil","Shane Atwell, Ingeborg Feil",2002-07-18,2003-07-09,2005-03-31,,https://patents.google.com/patent/US20050069975A1/en,https://patentimages.storage.googleapis.com/16/3a/64/4182affa1c7e42/US20050069975A1-20050331-D00001.png
US-2003036091-A1,Crystals and structure of LuxS ,Lewis Hal A.,Hal Lewis,2000-10-03,2000-12-04,2003-02-20,,https://patents.google.com/patent/US20030036091A1/en,https://patentimages.storage.googleapis.com/ad/d0/d8/e9892e74e6eac8/US20030036091A1-20030220-D00000.png
US-2005069558-A1,Crystals and structures of SARS-CoV main protease ,"Bonanno Jeffrey B., Sauder J. Michael, Richard Fowler, Richard Romero","Jeffrey Bonanno, J. Sauder, Richard Fowler, Richard Romero",2003-07-25,2004-07-23,2005-03-31,,https://patents.google.com/patent/US20050069558A1/en,https://patentimages.storage.googleapis.com/b8/84/73/d59b18b11587cd/US20050069558A1-20050331-D00001.png
US-2004077522-A1,Crystals and structure of luxs ,Lewis Hal A.,Hal Lewis,2000-12-04,2001-10-01,2004-04-22,,https://patents.google.com/patent/US20040077522A1/en,https://patentimages.storage.googleapis.com/0d/04/06/d642319d89f142/US20040077522A1-20040422-D00001.png
US-2005112746-A1,Crystals and structures of protein kinase CHK2 ,"Antonysamy Stephen S., Jorg Hendle, Louie Gordon V.","Stephen Antonysamy, Jorg Hendle, Gordon Louie",2003-07-01,2004-06-30,2005-05-26,,https://patents.google.com/patent/US20050112746A1/en,https://patentimages.storage.googleapis.com/4a/3b/fe/c38ca3b5310442/US20050112746A1-20050526-D00001.png
UY-30666-A1,Trizoles as modulators of protein kinases bicyclic ,Sgx Pharmaceuticals Inc,"Elizabeth Anne Jefferson, Pierre-Yves Bounaud, Christopher Ronald Smith",2006-10-23,2007-10-29,2008-05-31,,https://patents.google.com/patent/UY30666A1/en,
UY-30661-A1,Modulators of protein kinase triazalopiridazina ,Sgx Pharmaceuticals Inc,"Eduardo Torres, Patrick S Lee, Elizabeth Anne Jefferson, Pierre-Yves Bounaud, Christopher Ronald Smith",2006-10-23,2007-10-29,2008-05-31,,https://patents.google.com/patent/UY30661A1/en,
DO-P2009000084-A,Bicyclic triazole as modulators of protein kinase ,Sgx Pharmaceuticals Inc,"Christopher Ronald Smith, Pierre-Yves Bounaud, Elizabeth Anne Jefferson",2009-04-20,2009-04-20,2010-03-31,,https://patents.google.com/patent/DOP2009000084A/en,
AR-063519-A1,"Triazolopyridazines and triazolotriazinas modulatory protein kinases, method of preparation, pharmaceutical compositions containing them and use as anticancer agents. ",Sgx Pharmaceuticals Inc,,2006-10-23,2007-10-23,2009-01-28,,https://patents.google.com/patent/AR063519A1/en,
CL-2007003029-A1,derivatives triazolo-pyridazine compounds substituted; Preparation method; intermediate compound; method of preparation of intermediate compounds; pharmaceutical composition; and use in the treatment of cancer. ,Sgx Pharmaceuticals Inc,Ronald Smith Pierr Christopher,2006-10-23,2007-10-22,2008-06-06,,https://patents.google.com/patent/CL2007003029A1/en,
AU-2002367784-A8,Crystals and structures of cmp-kdo synthetase kdops or cks ,Structural Genomix Inc,"Sean Grant Buchanan, Ketan S Gajiwala, Jorg Hendle",2001-11-02,2002-11-01,2003-11-03,,https://patents.google.com/patent/AU2002367784A8/en,
AU-2002236434-A1,Crystals and structure of luxs ,"Structural Genomix, Inc.",Hal A. Lewis,2000-10-03,2001-10-01,2002-05-21,,https://patents.google.com/patent/AU2002236434A1/en,
WO-2008067045-A3,Crystals and structures of ron kinase ,"Sgx Pharmaceuticals Inc, Gordon V Louie, Sean Grant Buchanan, Marijane Russell, Jason Adams, Richard Romero","Gordon V Louie, Sean Grant Buchanan, Marijane Russell, Jason Adams, Richard Romero",2006-10-13,2007-10-10,2008-10-30,,https://patents.google.com/patent/WO2008067045A3/en,
CL-2007003028-A1,"Bicyclic compounds triazoles derivatives, protein kinase modulators; Preparation method; pharmaceutical composition; and use in the treatment of cancer. ",Sgx Pharmaceuticals Inc,Ronald Smith Pierr Christopher,2006-10-23,2007-10-22,2008-05-23,,https://patents.google.com/patent/CL2007003028A1/en,
