search URL:,https://patents.google.com/?assignee=CORIUM+INTERNATIONAL+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9308325-B2,"Methods, devices, and kits for microjet drug delivery ","Corium International, Inc.","Ravi Srinivasan, Richard C. Urso, Ameya Kantak, Christoph Pistor, Takashi Yogi",2006-06-19,2007-06-19,2016-04-12,2016-04-12,https://patents.google.com/patent/US9308325B2/en,https://patentimages.storage.googleapis.com/fb/51/e1/2d3601d14b0bf5/US09308325-20160412-D00000.png
CA-2596529-C,Hydrophilic biocompatible adhesive formulations and uses ,"Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Synthesis, Parminder Singh, Eun Soo Lee, Appala Sagi, Mikhail M. Feldstein, Danir F. Bairamov","Parminder Singh, Eun Soo Lee, Appala Sagi, Mikhail M. Feldstein, Danir F. Bairamov",2005-01-27,2006-01-27,2014-08-19,2014-08-19,https://patents.google.com/patent/CA2596529C/en,
CA-2592497-C,Sustained release tooth whitening formulations and systems ,"Corium International, Inc., A.V. Topchiev Institute Of Petrochemical Synthesis, Parminder Singh, Eun Soo Lee, Appala Sagi, Mikhail M. Feldstein, Danir F. Bairamov","Parminder Singh, Eun Soo Lee, Appala Sagi, Mikhail M. Feldstein, Danir F. Bairamov",2004-12-21,2005-12-21,2013-10-01,2013-10-01,https://patents.google.com/patent/CA2592497C/en,
CA-2528309-C,Method for manufacturing microstructures having hollow microelements using fluidic jets during a molding operation ,"Corium International, Inc., Faiz Feisal Sherman, Vladimir Gartstein, The Procter & Gamble Company, Corium International Inc.","Faiz Feisal Sherman, Vladimir Gartstein",2003-06-02,2004-06-02,2012-03-06,2012-03-06,https://patents.google.com/patent/CA2528309C/en,
US-7094944-B2,Medical adhesive dressing ,Faasse Jr Adrian L,"Adrian L. Faasse, Jr.",2001-02-07,2002-02-07,2006-08-22,2006-08-22,https://patents.google.com/patent/US7094944B2/en,https://patentimages.storage.googleapis.com/US7094944B2/US07094944-20060822-D00000.png
US-8541021-B2,Hydrogel compositions demonstrating phase separation on contact with aqueous media ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Parminder Singh, Gary W. Cleary, Sri Mudumba, Mikhail M. Feldstein, Danir R. Bairamov",2001-05-01,2004-05-17,2013-09-24,2013-09-24,https://patents.google.com/patent/US8541021B2/en,
US-9498524-B2,Method of vaccine delivery via microneedle arrays ,"Corium International, Inc.","Esi Ghartey-Tagoe, Janet Wendorf, Steve Williams, Parminder Singh, Robert Wade Worsham, Joseph C. Trautman, Danir Bayramov, Danny Lee Bowers, Andrew Richard Klemm, Steven Richard Klemm, Guohua Chen",2007-04-16,2014-11-20,2016-11-22,2016-11-22,https://patents.google.com/patent/US9498524B2/en,https://patentimages.storage.googleapis.com/55/b8/61/d448987142375d/US09498524-20161122-D00001.png
AU-2011248108-B2,Method and device for transdermal delivery of parathyroid hormone using a microprojection array ,"Corium International, Inc.","Danir Bairamov, Guohua Chen, Parminder Singh, Robert Wade Worsham",2010-05-04,2011-05-04,2016-05-26,2016-05-26,https://patents.google.com/patent/AU2011248108B2/en,
US-7049479-B2,Ultra thin film transdermal/dermal or transmucosal/mucosal delivery system ,Corium Corporation,"Gary W. Cleary, Adrian L. Faasse, Jr.",2002-02-07,2003-07-23,2006-05-23,2006-05-23,https://patents.google.com/patent/US7049479B2/en,https://patentimages.storage.googleapis.com/US7049479B2/US07049479-20060523-D00000.png
EP-2429627-B1,Methods for manufacturing microprojection arrays ,"Corium International, Inc.","Appala Sagi, Joseph C. Trautman, Guohua Chen, Robert Wade Worsham, Parminder Singh",2009-04-24,2010-04-23,2017-06-14,2017-06-14,https://patents.google.com/patent/EP2429627B1/en,https://patentimages.storage.googleapis.com/ee/d2/8d/8df9f08b5a72f6/imgf0001.png
AU-2002308612-A1,Hydrogel compositions ,"A.V. Topchiev Institute Of Petrochemical Synthesis, Corium International, Inc.","Anatoly E. Chalykh, Gary W. Cleary, Mikhail M. Feldstein, Valery G. Kulichikhin, Shoreh Parandoosh, Nicolai A. Plate",2001-05-01,2002-05-01,2003-04-17,,https://patents.google.com/patent/AU2002308612A1/en,
